symbol_a,symbol_b,pearson_rho,stage1_rank,n_obs,n_obs_trading_days,data_start,data_end,Q_beta,Q_alpha,Q_beta_sqrt,Q_alpha_sqrt,Q_beta_annualised,Q_alpha_annualised,R,R_sqrt,SNR_beta_R,SNR_alpha_R,log_likelihood,log_likelihood_per_obs,em_iterations,em_converged,beta_initial,beta_final,beta_mean,beta_std,beta_drift_total,alpha_initial,alpha_final,alpha_mean,alpha_std,P_beta_final,P_alpha_final,kalman_gain_beta_mean,kalman_gain_alpha_mean,innovation_mean,innovation_std,spread_mean,spread_std,spread_skew,spread_kurtosis,spread_min,spread_max,spread_autocorr_lag1,ou_kappa,ou_mu,ou_sigma,half_life_minutes,half_life_hours,ou_equilibrium_minutes,spread_stationary_std,ar1_phi,ar1_c,ar1_phi_pvalue,adf_stat,adf_pvalue,adf_critical_1pct,adf_critical_5pct,adf_critical_10pct,hurst_exponent,tradeable,tradeable_reason,runtime_s,skipped,skip_reason,error
BANKBARODA,RECLTD,0.409532,272,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.00087139909,0.02951947,1.1475798e-09,1.1475798e-09,84253.99,1.904045,15,False,0.25091392,0.23297638,0.24278434,0.0059143922,0.017937539,4.2300764,4.2276927,4.2293972,0.0010318062,6.1030719e-09,4.3272438e-08,6.4522335e-05,4.8215736e-06,-0.0092424802,0.033674261,-6.6176273e-05,0.029518248,0.11636731,1.8520789,-0.1084774,0.099411927,0.99946556,0.00053393095,-3.5449961e-06,0.00096519441,1298.1963,21.636605,3894.5889,0.029536379,0.99946621,-1.8922779e-09,0.00029672843,-3.2236506,0.01865586,-3.4304978,-2.8616053,-2.5668048,0.48435534,True,PASS,7.42,False,,
MAHABANK,UNIONBANK,0.409238,273,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,5.5272253e-07,1e-12,0.00074345311,1e-06,0.052232279,9.45e-08,1.0168167e-06,0.0010083733,0.54358128,9.8346141e-07,201067.07,4.543889,15,False,0.32681999,0.38760947,0.35157344,0.020190568,0.060789481,2.4004243,2.4004187,2.4004205,1.8007598e-06,3.8028932e-08,4.424989e-08,0.18254702,1.9536175e-07,7.5697966e-06,0.0011630211,-4.817566e-09,9.7091795e-05,0.11807855,79.600845,-0.0024732996,0.0024055679,-0.46338968,20.723266,-6.2047382e-09,0.00055391158,0.033447777,0.00055746295,0.10034333,8.6039198e-05,-0.46338909,-6.2047382e-09,0,-78.075195,0,-3.4304979,-2.8616054,-2.5668048,-0.0008002863,False,HL=0.0<15,7.19,False,,
ADANIPORTS,AMBUJACEM,0.409149,274,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,4.5833055e-07,1e-12,0.00067700115,1e-06,0.043312237,9.45e-08,1.043604e-06,0.0010215694,0.43918051,9.5821783e-07,198212.82,4.479386,15,False,0.4293639,0.47143478,0.43618921,0.016063968,0.042070874,4.6204566,4.620455,4.6204555,5.3601502e-07,2.7614588e-08,4.4249941e-08,0.15292241,1.3658037e-07,6.1354048e-06,0.00091425354,-1.4329091e-09,6.7361108e-05,-0.0035310407,167.51729,-0.0025428579,0.0023993756,-0.45991537,20.723266,1.0793196e-09,0.00038505745,0.033447777,0.00055746295,0.10034333,5.9811051e-05,-0.45988826,1.0793196e-09,0,-78.017804,0,-3.4304979,-2.8616054,-2.5668048,-0.00063210321,False,HL=0.0<15,6.91,False,,
BEL,DATAPATTNS,0.409143,275,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.00056278059,0.023722997,1.7768914e-09,1.7768914e-09,78425.047,1.772317,15,False,0.55339286,0.53569334,0.55269239,0.0087124515,0.017699518,1.6162753,1.6145022,1.6164483,0.0010057303,3.4350001e-09,4.369957e-08,6.4171361e-05,4.5818899e-06,-0.0090561912,0.033165719,0.00019019681,0.02371504,0.54749692,-0.23636067,-0.051262206,0.078809999,0.99902209,0.00096070183,-0.00039980029,0.0010490494,721.50084,12.025014,2164.5025,0.023932421,0.99903976,-3.8390443e-07,2.4650033e-06,-4.0997347,0.00096950281,-3.4304978,-2.8616053,-2.5668048,0.49152003,True,PASS,6.33,False,,
TATAELXSI,TECHM,0.408939,276,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,8.9501573e-08,1e-12,0.00029916813,1e-06,0.0084578986,9.45e-08,3.8083419e-07,0.00061711765,0.23501454,2.6258146e-06,221754.17,5.011394,15,False,-0.1284384,-0.15215296,-0.13963066,0.016429082,0.023714561,9.4839991,9.48398,9.4839863,5.89392e-06,7.5091443e-09,4.4249878e-08,0.12727423,3.9251378e-07,-4.1319703e-06,0.0011630584,-6.5128448e-09,0.00010728997,0.20272147,84.533387,-0.0027337748,0.0028612465,-0.44341835,20.723266,-1.1051694e-08,0.00061910919,0.033447777,0.00055746295,0.10034333,9.6166355e-05,-0.44341743,-1.1051694e-08,0,-78.721335,0,-3.4304979,-2.8616054,-2.5668048,-0.00092280966,False,HL=0.0<15,7.13,False,,
AMBUJACEM,ULTRACEMCO,0.408456,277,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.00043958406,0.02096626,2.2748778e-09,2.2748778e-09,81582.867,1.843681,15,False,0.062507102,0.039912915,0.051137089,0.010018207,0.022594188,5.7138421,5.7113357,5.7125929,0.0011244798,2.7018036e-09,4.3800193e-08,6.5186044e-05,4.7126318e-06,-0.010435374,0.029330743,-7.3579784e-05,0.020986857,-0.77944268,0.71893179,-0.085744022,0.05135811,0.9987789,0.0012077273,0.0002262676,0.0010374623,573.92688,9.565448,1721.7806,0.021109254,0.998793,2.7310461e-07,1.3864371e-07,-5.0291266,1.9428473e-05,-3.4304978,-2.8616053,-2.5668048,0.48170711,True,PASS,6.67,False,,
OFSS,WIPRO,0.408297,278,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1.0991815e-07,1e-12,0.00033153906,1e-06,0.010387265,9.45e-08,3.0677927e-07,0.00055387658,0.35829718,3.2596727e-06,229132.9,5.178145,15,False,0.077644643,0.1181356,0.069887106,0.022748992,0.040490962,8.5725913,8.5725694,8.5725761,6.822829e-06,1.1522377e-08,4.4249774e-08,0.17032391,6.2906012e-07,5.2297338e-06,0.0010405954,-6.1995002e-09,0.00011249994,0.20219705,91.081088,-0.0031769234,0.0030691415,-0.42970102,20.723266,-1.0280644e-08,0.00065399573,0.033447777,0.00055746295,0.10034333,0.00010158529,-0.42970341,-1.0280644e-08,0,-79.051895,0,-3.4304979,-2.8616054,-2.5668048,-0.001198088,False,HL=0.0<15,6.99,False,,
RITES,RVNL,0.407699,279,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.001949005,0.044147537,5.1308232e-10,5.1308232e-10,67850.247,1.533339,15,False,0.078081378,0.065563376,0.069351979,0.0055671362,0.012518002,4.9859762,4.9836568,4.9844054,0.0010540172,8.8257943e-09,4.3355273e-08,5.1613763e-05,3.0188837e-06,-0.012952842,0.049352065,-0.00054723772,0.044150207,-0.68092283,0.28335167,-0.15905171,0.1028558,0.99964451,0.0003523057,-0.002355648,0.0011773393,1967.4595,32.790991,5902.3784,0.044353389,0.99964776,-8.2976205e-07,0.0027270683,-2.544041,0.10512298,-3.4304978,-2.8616053,-2.5668048,0.47901506,False,ADF_p=0.1051; HL=1967>1440,6.48,False,,
M&M,TMPV,0.407592,280,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.00042397251,0.020590593,2.3586435e-09,2.3586435e-09,95517.582,2.158589,14,True,0.32794764,0.30068465,0.31316943,0.0094853219,0.027262989,6.2909341,6.2864115,6.2885815,0.0016679368,4.5915947e-09,4.3196087e-08,7.7470584e-05,7.2618178e-06,-0.012463053,0.022969404,-6.9720705e-05,0.020588884,-0.084303703,0.11780809,-0.069433469,0.061260792,0.99911686,0.00085750805,-0.0013367594,0.00086547521,808.32732,13.472122,2424.982,0.020898761,0.99914286,-1.1457906e-06,8.9158944e-06,-4.0625983,0.0011159654,-3.4304978,-2.8616053,-2.5668048,0.49692848,True,PASS,6.94,False,,
NBCC,PFC,0.407321,281,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.00514145,0.071703905,1.9449766e-10,1.9449766e-10,43363.833,0.979974,15,False,0.039658972,0.0035343894,0.010982211,0.0083379321,0.036124583,4.5183324,4.5148405,4.5160888,0.0013930609,1.2532591e-08,4.3688469e-08,4.4163469e-05,1.4436992e-06,-0.048157293,0.072467355,0.00034395577,0.071985256,0.035272655,-0.055664937,-0.18187651,0.17579654,0.9998667,0.00015258543,-0.010181634,0.0011754272,4542.6827,75.711379,13628.048,0.067285925,0.99984743,-1.5534505e-06,0.024672436,-2.0312951,0.27302204,-3.4304978,-2.8616053,-2.5668048,0.51512216,False,ADF_p=0.2730; HL=4543>1440,6.82,False,,
INFY,TATAELXSI,0.4071,282,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.00041391219,0.020344832,2.4159714e-09,2.4159714e-09,89264.505,2.017277,15,False,0.46643121,0.44282845,0.45727265,0.0094423918,0.023602765,3.3713022,3.3681076,3.3698621,0.0011513315,3.0086367e-09,4.3689234e-08,6.88355e-05,5.4104701e-06,-0.011504687,0.025716883,-4.4260661e-05,0.020345403,-0.055172057,-0.29845083,-0.09220829,0.060553252,0.99894972,0.0010519608,-1.6461012e-05,0.00093271534,658.90971,10.981829,1976.7291,0.02033454,0.99894859,-1.7307235e-08,6.9597968e-07,-4.2280207,0.00059051851,-3.4304978,-2.8616053,-2.5668048,0.50844817,True,PASS,6.74,False,,
TATAELXSI,WIPRO,0.407036,283,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.0014990787,0.038717938,6.6707638e-10,6.6707638e-10,66807.552,1.509775,15,False,0.30749345,0.28729252,0.30013773,0.0092214625,0.020200922,6.8445181,6.8403192,6.8427967,0.0017891097,8.4738379e-09,4.3189969e-08,5.7634716e-05,3.7615335e-06,-0.017638529,0.046426921,-0.00039916551,0.038734739,0.31311206,-0.88785531,-0.082725778,0.10251301,0.99967649,0.00032344133,0.00070604437,0.00098536337,2143.0383,35.717306,6429.115,0.038742145,0.99967661,2.2832701e-07,0.003743158,-2.5332053,0.1076027,-3.4304978,-2.8616053,-2.5668048,0.50181935,False,ADF_p=0.1076; HL=2143>1440,6.51,False,,
CDSL,MAZDOCK,0.406895,284,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1.7371665e-05,1e-06,0.0041679329,9.45e-08,1.6416223,0.016546637,0.12863373,6.0435243e-11,0.0010498608,49332.914,1.114868,15,False,1.219896,1.2194608,1.2194612,3.7975324e-07,0.00043520224,-2.2428921,-2.4104086,-2.3250246,0.085264203,7.9287335e-06,0.0010107576,9.4376042e-06,0.031852172,-0.00012025993,0.0050990717,2.0799906e-06,0.0035834692,-0.34020013,10.000644,-0.034791104,0.036246454,0.92702304,0.075792278,4.4782096e-06,0.0013950355,9.1453536,0.15242256,27.436061,0.0035830906,0.92700875,3.2687013e-07,0,-32.87906,0,-3.4304979,-2.8616053,-2.5668048,0.22513579,False,HL=9.1<15,6.96,False,,
BANKINDIA,RECLTD,0.40674,285,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,3.9177052e-08,1e-12,0.00019793194,1e-06,0.0037022314,9.45e-08,3.5414452e-07,0.00059510043,0.11062448,2.823706e-06,228966.76,5.17439,15,False,-0.20355063,-0.20818326,-0.20083501,0.01253986,0.0046326342,6.1906735,6.190588,6.1906156,2.6602878e-05,9.8752892e-09,4.424951e-08,0.14024154,1.358883e-06,-6.259669e-07,0.0013660549,-2.7695398e-08,0.00029094944,0.39491426,184.6915,-0.0088074084,0.011320162,-0.29995161,20.723266,-1.9757667e-08,0.0017867414,0.033447777,0.00055746295,0.10034333,0.0002775349,-0.29992957,-1.9757667e-08,0,-76.162589,0,-3.4304979,-2.8616054,-2.5668048,-0.0036200615,False,HL=0.0<15,7.38,False,,
CDSL,RVNL,0.406618,286,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,4.2529828e-07,1e-12,0.00065214897,1e-06,0.040190687,9.45e-08,1.5095988e-06,0.0012286573,0.28172934,6.6242766e-07,198806.53,4.492803,15,False,1.5522986,1.5623522,1.5328636,0.016807074,0.010053634,-1.5718333,-1.5718149,-1.5718208,5.4549997e-06,4.5648029e-08,4.4249907e-08,0.15920704,1.8739412e-07,1.0946027e-06,0.0017035206,2.8862991e-08,0.00020463519,0.25697347,65.996164,-0.0039329055,0.0054323664,-0.43073666,20.723266,4.3206539e-08,0.0011889558,0.033447777,0.00055746295,0.10034333,0.00018468074,-0.4307387,4.3206539e-08,0,-79.169891,0,-3.4304979,-2.8616054,-2.5668048,-0.0012276376,False,HL=0.0<15,7.53,False,,
JIOFIN,MAZDOCK,0.406255,287,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.00079565542,0.028207365,1.2568255e-09,1.2568255e-09,77227.731,1.745259,15,False,0.050656559,0.020227357,0.03038043,0.010035215,0.030429202,5.3232391,5.3196491,5.3209921,0.0013213923,4.2329292e-09,4.365306e-08,5.7632e-05,3.9902334e-06,-0.018477018,0.033122817,-7.7929777e-05,0.028211141,-0.67621577,0.088658133,-0.10720926,0.0664967,0.99942571,0.00057866944,-0.00052489484,0.00095624275,1197.8292,19.963821,3593.4877,0.028108514,0.9994215,-3.0365274e-07,0.00016481014,-3.7162215,0.0038906838,-3.4304978,-2.8616053,-2.5668048,0.49984099,True,PASS,7,False,,
KAYNES,MAZDOCK,0.406232,288,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.0067667986,0.082260553,1.4778037e-10,1.4778037e-10,45508.467,1.02844,12,True,0.31576325,0.27213321,0.2756333,0.0023603605,0.043630043,6.1059057,6.1046649,6.1051286,0.00031326254,1.0983161e-08,4.3865185e-08,3.4818121e-05,1.0479591e-06,-0.037341976,0.077813392,-0.00024208755,0.08225777,0.2381122,1.0601275,-0.22244946,0.27661532,0.99980826,0.00027432664,-0.031934358,0.0016108288,2526.7221,42.112035,7580.1663,0.068770216,0.99972571,-8.7592437e-06,0.0016069531,-3.0333793,0.031892601,-3.4304979,-2.8616053,-2.5668048,0.52335109,False,HL=2527>1440,6.85,False,,
CANBK,IREDA,0.406133,289,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.00099572304,0.031555079,1.0042953e-09,1.0042953e-09,78743.857,1.779522,15,False,0.49166652,0.47333048,0.48711411,0.0069012299,0.018336037,2.5996431,2.5961961,2.5990298,0.0014190393,7.9045691e-09,4.2959343e-08,6.8583418e-05,5.1291407e-06,-0.011336131,0.037148645,5.247008e-05,0.031554501,0.75060696,0.56211219,-0.071512708,0.10309186,0.9995408,0.00045905891,-8.6460806e-05,0.00095638405,1509.9308,25.165513,4529.7923,0.031563352,0.99954105,-3.9681495e-08,0.00072180405,-2.9867704,0.036148486,-3.4304979,-2.8616054,-2.5668048,0.49536198,False,HL=1510>1440,7.44,False,,
BANKBARODA,MAHABANK,0.405859,290,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.00080015268,0.02828697,1.2497615e-09,1.2497615e-09,64925.298,1.467238,15,False,0.45372489,0.40068309,0.42580184,0.014905713,0.053041791,3.8656602,3.8560889,3.8618132,0.0033880616,8.2307559e-09,4.2711765e-08,8.2336566e-05,6.2539871e-06,-0.02964804,0.031749741,0.00026918837,0.02830311,-0.46208765,-0.34126783,-0.085789481,0.067174269,0.99949183,0.000523644,-0.0017732048,0.00090241862,1323.6993,22.061655,3971.0978,0.027885279,0.99947649,-9.28285e-07,0.00027572854,-3.0757488,0.028400719,-3.4304978,-2.8616053,-2.5668048,0.46573515,True,PASS,7.24,False,,
HINDALCO,JINDALSTEL,0.405771,291,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1.2951604e-07,1e-12,0.00035988337,1e-06,0.012239266,9.45e-08,4.4766231e-07,0.00066907571,0.28931639,2.2338267e-06,217656.57,4.918793,15,False,0.098854514,0.14106364,0.11978071,0.010378218,0.042209129,6.0064421,6.0064348,6.0064369,2.232205e-06,9.1945326e-09,4.4249905e-08,0.13332062,3.1559118e-07,7.1416197e-06,0.0010592385,-3.4781256e-09,8.8006592e-05,-1.8644034,319.25294,-0.0040059967,0.0033535775,-0.45884651,20.723266,-4.9423639e-09,0.00050341682,0.033447777,0.00055746295,0.10034333,7.8195835e-05,-0.45885083,-4.9423639e-09,0,-78.300926,0,-3.4304979,-2.8616054,-2.5668048,-0.00064630707,False,HL=0.0<15,7.42,False,,
DATAPATTNS,HAL,0.405591,292,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,2.2022591e-06,1e-12,0.001484001,1e-06,0.20811349,9.45e-08,8.8371188e-06,0.0029727292,0.24920556,1.1315905e-07,150740.61,3.406567,15,False,2.0307274,2.0765108,2.0533304,0.026242013,0.045783438,-9.1185706,-9.1185696,-9.11857,2.9754248e-07,1.1950705e-07,4.4249997e-08,0.11354979,1.1419491e-08,8.9838397e-06,0.0020181785,8.9409103e-09,0.00014511247,-0.0261367,49.301231,-0.0034780207,0.0032252597,-0.47358518,20.723266,2.0109101e-08,0.00082279619,0.033447777,0.00055746295,0.10034333,0.0001278051,-0.47357629,2.0109101e-08,0,-79.1032,0,-3.4304979,-2.8616054,-2.5668048,-0.00040603958,False,HL=0.0<15,7.12,False,,
DLF,RECLTD,0.405082,293,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.0020143487,0.044881496,4.9643837e-10,4.9643837e-10,60737.48,1.372598,15,False,0.1001826,0.067409488,0.076182033,0.0094548171,0.032773112,5.9800702,5.9757854,5.9773288,0.0016580302,8.6168595e-09,4.3418315e-08,5.34622e-05,2.8697427e-06,-0.030563741,0.048349897,-0.00023020727,0.044892721,-0.92514335,0.32530215,-0.15897568,0.074874546,0.9997152,0.00029812507,-0.0030190765,0.0010714968,2325.0215,38.750358,6975.0644,0.043881011,0.99970192,-8.9992822e-07,0.0043032057,-2.4761991,0.12137325,-3.4304979,-2.8616054,-2.5668048,0.49200996,False,ADF_p=0.1214; HL=2325>1440,7.14,False,,
ADANIENT,JIOFIN,0.404891,294,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,2.4923977e-07,1e-12,0.00049923919,1e-06,0.023553158,9.45e-08,5.8098647e-07,0.00076222468,0.4289941,1.7212105e-06,213502.85,4.824923,15,False,0.14133698,0.19865556,0.14152205,0.017743572,0.057318575,6.9077922,6.9077802,6.907784,3.745643e-06,1.9482132e-08,4.4249879e-08,0.16810553,2.9711491e-07,7.6014377e-06,0.0011462024,-6.3042458e-09,0.00010213278,-0.20523841,426.64227,-0.0054919876,0.0052357675,-0.43876075,20.723266,-6.6147004e-09,0.00059085173,0.033447777,0.00055746295,0.10034333,9.1777118e-05,-0.43875747,-6.6147004e-09,0,-78.705444,0,-3.4304979,-2.8616054,-2.5668048,-0.0010371189,False,HL=0.0<15,7.58,False,,
RAILTEL,RITES,0.404832,295,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,5.7908267e-08,1e-12,0.00024064137,1e-06,0.0054723312,9.45e-08,3.6796621e-07,0.00060660219,0.15737387,2.7176408e-06,229416.25,5.184548,15,False,0.47056379,0.47424926,0.46692696,0.012035539,0.0036854677,3.2579329,3.2579079,3.2579163,8.128794e-06,1.2483993e-08,4.4249285e-08,0.15682222,1.4363234e-06,5.4351431e-07,0.001329814,-6.8620031e-09,0.00026747171,0.028813144,104.46943,-0.0081141351,0.0088633803,-0.38148241,20.723266,-2.2462891e-08,0.0015916936,0.033447777,0.00055746295,0.10034333,0.00024723809,-0.38147164,-2.2462891e-08,0,-79.719281,0,-3.4304979,-2.8616054,-2.5668048,-0.002122276,False,HL=0.0<15,7.37,False,,
PNB,YESBANK,0.404763,296,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.004078382,0.063862211,2.4519527e-10,2.4519527e-10,56340.38,1.273229,14,True,0.84581137,0.83539247,0.84227669,0.0031117245,0.010418897,2.2001179,2.1976762,2.1998378,0.0009680774,2.3890757e-08,4.3027225e-08,6.9290533e-05,2.3240233e-06,-0.0082107208,0.067010983,0.00069737032,0.063857232,-1.1394676,0.98405972,-0.17584296,0.11943253,0.99989369,4.6557183e-05,-0.075626218,0.00093116251,14888.083,248.13471,44664.248,0.096497739,0.99995344,-3.5208617e-06,0.25093012,-0.2505691,0.93221932,-3.4304979,-2.8616053,-2.5668048,0.47809553,False,ADF_p=0.9322; HL=14888>1440,7.08,False,,
AMBER,DIXON,0.404683,297,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,6.0395423e-07,9.6305864e-06,0.00077714492,0.0031033186,0.057073675,0.91009041,0.00011779828,0.010853492,0.0051270208,0.081754897,143579.92,3.244744,15,False,0.56354376,0.57731582,0.56955586,0.015277807,0.013772057,3.4582426,3.4930713,3.541075,0.051730449,0.0026549834,0.23279671,0.046334183,0.09810649,6.9522447e-06,0.001344015,9.6950512e-09,0.00064163136,0.45754518,63.019308,-0.015340987,0.02071439,0.066776516,2.7063864,2.1438778e-09,0.0014927902,0.25611538,0.0042685896,0.76834613,0.00064163624,0.066777678,2.0007146e-09,0,-74.622185,0,-3.4304979,-2.8616054,-2.5668048,-0.0088390275,False,HL=0.3<15,8.3,False,,
CDSL,DLF,0.404323,298,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.00055955884,0.023654996,1.7871222e-09,1.7871222e-09,92955.567,2.100691,15,False,1.0656542,1.0578078,1.061245,0.0028601544,0.0078463847,0.3732672,0.37283551,0.37332018,0.00047040475,4.6438004e-09,4.3354122e-08,6.7337131e-05,5.8198791e-06,-0.002806652,0.028336467,9.0954773e-05,0.023653474,-0.082527994,-0.080757576,-0.085820257,0.068966587,0.99889046,0.0011256652,-0.00063258095,0.0011145593,615.76674,10.262779,1847.3002,0.02349003,0.99887497,-7.1167372e-07,2.5252424e-07,-4.0702187,0.0010843218,-3.4304979,-2.8616053,-2.5668048,0.45885949,True,PASS,6.79,False,,
IRCON,MAZDOCK,0.403727,299,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.0027705775,0.052636276,3.6093558e-10,3.6093558e-10,58092.233,1.312819,15,False,0.46676146,0.45920691,0.46440114,0.0062676476,0.0075545456,1.3821909,1.3806367,1.3813336,0.00082895525,7.2758628e-09,4.375338e-08,4.1878872e-05,1.9051915e-06,-0.010482518,0.061954659,-0.0001704469,0.05265232,-0.31630534,-0.20899987,-0.14921773,0.1218162,0.99971536,0.00028584075,0.00025643333,0.0012563553,2424.9418,40.415697,7274.8254,0.052545484,0.9997142,7.3288621e-08,0.0058719571,-2.3650327,0.15184979,-3.4304979,-2.8616054,-2.5668048,0.49076538,False,ADF_p=0.1518; HL=2425>1440,7.02,False,,
JIOFIN,SUZLON,0.402831,300,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.0010774874,0.032825103,9.280851e-10,9.280851e-10,63601.524,1.437323,15,False,0.27170266,0.21854899,0.23788908,0.014182127,0.053153667,4.6409935,4.6303816,4.6353488,0.0036684468,1.0249095e-08,4.2537463e-08,7.6874658e-05,5.6167893e-06,-0.036791308,0.030516535,-0.00025925523,0.032842739,-0.30275144,-0.73720777,-0.10241497,0.075581217,0.99965732,0.00035753423,-0.0041673879,0.00085987355,1938.6876,32.31146,5816.0628,0.032155908,0.99964253,-1.4897175e-06,0.0020368398,-2.8451745,0.052105009,-3.4304979,-2.8616053,-2.5668048,0.49416292,False,ADF_p=0.0521; HL=1939>1440,7.77,False,,
ABCAPITAL,IREDA,0.402213,301,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,6.8346764e-06,1e-06,0.0026143214,9.45e-08,0.64587692,0.0010382358,0.032221667,9.6317229e-10,0.0065829709,109412.83,2.472606,15,False,0.85805624,0.85753762,0.85753807,4.3129759e-07,0.00051862173,1.6304058,1.7240111,1.6716167,0.033196345,3.5118195e-06,0.00016396666,2.0734787e-05,0.077881258,2.7240097e-05,0.0025914857,3.4933456e-07,0.0018008091,-0.26286397,9.5509346,-0.021324214,0.021450004,0.82517089,0.19225082,9.760836e-07,0.0011163607,3.6054316,0.060090527,10.816295,0.0018003439,0.82509989,1.7071713e-07,0,-47.34097,0,-3.4304979,-2.8616054,-2.5668048,0.065497729,False,HL=3.6<15,7.32,False,,
JIOFIN,PNB,0.402037,302,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.0013235319,0.036380378,7.5555415e-10,7.5555415e-10,64804.122,1.4645,15,False,0.28788319,0.2487692,0.25919996,0.011095413,0.039113989,4.3283064,4.3219076,4.3241293,0.0023554432,9.2553541e-09,4.295069e-08,6.7338954e-05,4.414798e-06,-0.030888308,0.038836834,-0.00012428957,0.036400676,-0.23418894,-0.79100227,-0.10772774,0.079461346,0.99972758,0.00028452771,-0.0028885117,0.00084971977,2436.1324,40.602207,7308.3972,0.035620371,0.99971551,-8.2174471e-07,0.0051764514,-2.5718315,0.098960002,-3.4304978,-2.8616053,-2.5668048,0.49979817,False,ADF_p=0.0990; HL=2436>1440,6.91,False,,
BDL,SUZLON,0.402013,303,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.0053916895,0.073428124,1.8547062e-10,1.8547062e-10,50772.876,1.14741,12,True,0.93608339,0.92411314,0.93013902,0.0029842402,0.01197025,3.6070218,3.6053336,3.6067673,0.00069554158,2.0497847e-08,4.3405937e-08,5.8918899e-05,1.6934698e-06,-0.011242648,0.075834103,0.001350143,0.073414276,0.34357167,-0.92081937,-0.12260513,0.18704189,0.99985821,0.00011830221,-0.02535505,0.0012363374,5859.1228,97.652047,17577.368,0.080375848,0.9998817,-2.9993811e-06,0.069754021,-1.3134867,0.62297975,-3.4304978,-2.8616053,-2.5668048,0.49863276,False,ADF_p=0.6230; HL=5859>1440,6.85,False,,
